method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,step,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale,ee_x,ee_y,ee_z,distance_to_obstacle,clearance_keepout,clearance_obstacle,distance_to_goal,cost,success,collision,has_action_diagnostics,execution_mode,candidate_count,safe_candidate_fraction,execution_fallback,selected_predicted_risk,selected_predicted_reward,mean_action_predicted_risk,any_shadow_predicted_unsafe,shadow_predicted_unsafe_fraction,selected_from_mean,action_candidate_spread,mean_action_risk,corridor_q_min,corridor_q_mean,corridor_q_max,current_q_min,current_q_mean,current_q_max,rho_cor,rho_cur,corridor_lift,hidden_risky_shadow,high_risk_shadow_not_executed,threshold,actor_mean_action_x,actor_mean_action_y,actor_mean_action_z,actor_mean_endpoint_x,actor_mean_endpoint_y,actor_mean_endpoint_z
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,82,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5502864122390747,0.22199150919914246,0.21338549256324768,0.24376802369779285,0.11376802369779285,0.17376802369779284,0.07931448519229889,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6098237037658691,-1.2175853252410889,0.6098237037658691,1.0,1.0,1.0,0.0,0.6098237037658691,0.30664700269699097,0.615491509437561,1.0134302377700806,0.3023224472999573,0.6207022666931152,1.0173726081848145,0.8981022238731384,0.9177600145339966,-0.019657790660858154,0.0,1.0,0.05,0.001669390476308763,0.0007749198121018708,-9.426474571228027e-05,0.5503364939533639,0.22201475679350552,0.21338266462087632
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,83,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5502901077270508,0.22199393808841705,0.2133844494819641,0.24377102462094788,0.11377102462094787,0.17377102462094787,0.0793183445930481,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.609845757484436,-1.2176132202148438,0.609845757484436,1.0,1.0,1.0,0.0,0.609845757484436,0.33732175827026367,0.6374078392982483,1.0210959911346436,0.33732175827026367,0.6334425210952759,1.0304890871047974,0.9074727296829224,0.9161310195922852,-0.008658289909362793,0.0,1.0,0.05,0.0016397371655330062,0.0007563828257843852,-9.145587682723999e-05,0.5503392998420168,0.22201662957319057,0.2133817058056593
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,84,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5502938032150269,0.22199629247188568,0.21338343620300293,0.24377394677621772,0.11377394677621772,0.1737739467762177,0.07932212948799133,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6098676919937134,-1.2176411151885986,0.6098676919937134,1.0,1.0,1.0,0.0,0.6098676919937134,0.33848848938941956,0.7060348987579346,1.020512342453003,0.33449292182922363,0.6941094398498535,1.023650050163269,0.9433456659317017,0.9493290781974792,-0.005983412265777588,0.0,1.0,0.05,0.001610203180462122,0.0007382630137726665,-8.884072303771973e-05,0.5503421093104407,0.22201844036229887,0.2133807709813118
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,85,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5502973794937134,0.22199857234954834,0.21338245272636414,0.24377677675860948,0.11377677675860948,0.17377677675860947,0.07932580262422562,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6098891496658325,-1.217667579650879,0.6098891496658325,1.0,1.0,1.0,0.0,0.6098891496658325,0.304049015045166,0.5808129906654358,0.9806880950927734,0.3028765916824341,0.5837380886077881,0.9872905015945435,0.8596783876419067,0.8782623410224915,-0.018583953380584717,0.0,1.0,0.05,0.0015814142534509301,0.0007205306319519877,-8.623301982879639e-05,0.550344821921317,0.2220201882685069,0.21337986573576928
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,86,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503008961677551,0.22200077772140503,0.21338146924972534,0.2437795279719336,0.11377952797193361,0.1737795279719336,0.07932938635349274,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6099104285240173,-1.2176940441131592,0.6099104285240173,1.0,1.0,1.0,0.0,0.6099104285240173,0.3035670816898346,0.5548741817474365,1.0067150592803955,0.30112749338150024,0.5517721176147461,1.0067470073699951,0.8988298773765564,0.9065859913825989,-0.0077561140060424805,0.0,1.0,0.05,0.0015530126402154565,0.0007033644942566752,-8.365511894226074e-05,0.5503474865469616,0.22202187865623274,0.21337895959615708
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,87,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503044128417969,0.22200290858745575,0.21338051557540894,0.2437822004135177,0.11378220041351769,0.1737822004135177,0.07933291047811508,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6099319458007812,-1.217719316482544,0.6099319458007812,1.0,1.0,1.0,0.0,0.6099319458007812,0.2996761202812195,0.7405486106872559,1.0299911499023438,0.2981138229370117,0.7317361831665039,1.0302780866622925,0.9299367070198059,0.942716121673584,-0.012779414653778076,0.0,1.0,0.05,0.001524491934105754,0.0006867049960419536,-8.121877908706665e-05,0.55035014759982,0.222023509737337,0.21337807901203631
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,88,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503078699111938,0.2220049798488617,0.21337959170341492,0.2437848018007177,0.1137848018007177,0.1737848018007177,0.07933634519577026,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6099534034729004,-1.2177441120147705,0.6099534034729004,1.0,1.0,1.0,0.0,0.6099534034729004,0.3104439675807953,0.6010798215866089,1.0319215059280396,0.31033003330230713,0.5896649360656738,1.0323834419250488,0.9255560040473938,0.927967369556427,-0.002411365509033203,0.0,1.0,0.05,0.001496611861512065,0.0006704925326630473,-7.890909910202026e-05,0.5503527682670392,0.22202509462484157,0.21337722443044185
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,89,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.550311267375946,0.22200697660446167,0.2133786976337433,0.24378731770938733,0.11378731770938733,0.17378731770938732,0.07933968305587769,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6099743843078613,-1.2177680730819702,0.6099743843078613,1.0,1.0,1.0,0.0,0.6099743843078613,0.3083459734916687,0.6099268794059753,0.9901737570762634,0.3083459734916687,0.593039870262146,0.9936163425445557,0.884701669216156,0.8820969462394714,0.0026047229766845703,0.0,1.0,0.05,0.0014690746320411563,0.0006545184878632426,-7.666647434234619e-05,0.5503553396149072,0.22202661215909758,0.21337639763951302
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,90,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503145456314087,0.22200891375541687,0.21337780356407166,0.24378976255809703,0.11378976255809703,0.17378976255809703,0.07934293150901794,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6099951267242432,-1.2177917957305908,0.6099951267242432,1.0,1.0,1.0,0.0,0.6099951267242432,0.3059847950935364,0.6656228303909302,1.0319619178771973,0.3052446246147156,0.6637235879898071,1.0297048091888428,0.9393730163574219,0.9406270384788513,-0.0012540221214294434,0.0,1.0,0.05,0.0014423419488593936,0.0006393789662979543,-7.44163990020752e-05,0.5503578158898744,0.2220280951244058,0.2133755710721016
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,91,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503178238868713,0.2220107913017273,0.2133769392967224,0.2437921430520461,0.1137921430520461,0.1737921430520461,0.07934612035751343,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6100158095359802,-1.2178146839141846,0.6100158095359802,1.0,1.0,1.0,0.0,0.6100158095359802,0.30267536640167236,0.606471061706543,1.0315059423446655,0.29727238416671753,0.6000540256500244,1.0316245555877686,0.9523102045059204,0.95445317029953,-0.002142965793609619,0.0,1.0,0.05,0.0014156689867377281,0.0006242393865250051,-7.233023643493652e-05,0.5503602939564735,0.22202951848332306,0.21337476938962938
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,92,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503210425376892,0.22201260924339294,0.21337610483169556,0.24379445248348597,0.11379445248348596,0.17379445248348596,0.07934921979904175,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6100363731384277,-1.217836618423462,0.6100363731384277,1.0,1.0,1.0,0.0,0.6100363731384277,0.31415170431137085,0.6965031623840332,1.022476315498352,0.31415170431137085,0.6804300546646118,1.022666096687317,0.929180920124054,0.9076101183891296,0.021570801734924316,0.0,1.0,0.05,0.0013892492279410362,0.0006096362485550344,-7.020682096481323e-05,0.5503627200145275,0.2220308983308496,0.2133739986270666
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,93,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503242015838623,0.222014382481575,0.2133753001689911,0.24379670527236044,0.11379670527236044,0.17379670527236044,0.0793522521853447,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6100564002990723,-1.2178585529327393,0.6100564002990723,1.0,1.0,1.0,0.0,0.6100564002990723,0.3237122893333435,0.5533832311630249,1.0036243200302124,0.3107127845287323,0.5621260404586792,1.0291328430175781,0.8686286807060242,0.8981379866600037,-0.029509305953979492,0.0,1.0,0.05,0.001363336225040257,0.0005954503430984914,-6.831437349319458e-05,0.5503651016706135,0.22203224599186797,0.2133732507377863
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,94,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503273010253906,0.2220160961151123,0.21337449550628662,0.2437988936999594,0.11379889369995941,0.1737988936999594,0.07935521006584167,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6100763082504272,-1.2178797721862793,0.6100763082504272,1.0,1.0,1.0,0.0,0.6100763082504272,0.31535473465919495,0.7178373336791992,1.0075242519378662,0.3151182234287262,0.7164236307144165,1.026788592338562,0.9177078604698181,0.9304523468017578,-0.012744486331939697,0.0,1.0,0.05,0.0013378403382375836,0.00058150285622105,-6.634742021560669e-05,0.5503674362355377,0.22203354120079893,0.21337250508368016
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,95,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503303408622742,0.22201775014400482,0.21337372064590454,0.24380101105923851,0.11380101105923851,0.1738010110592385,0.07935808598995209,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6100959777832031,-1.217900037765503,0.6100959777832031,1.0,1.0,1.0,0.0,0.6100959777832031,0.3590799868106842,0.6857566833496094,1.027410864830017,0.3510720729827881,0.6755694150924683,1.027410864830017,0.9346714019775391,0.9376978874206543,-0.0030264854431152344,0.0,1.0,0.05,0.0013127319980412722,0.0005678831948898733,-6.459653377532959e-05,0.5503697228222154,0.22203478663985152,0.21337178274989127
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,96,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503333210945129,0.22201935946941376,0.21337294578552246,0.24380307847545651,0.11380307847545651,0.1738030784754565,0.07936090975999832,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6101155877113342,-1.2179204225540161,0.6101155877113342,1.0,1.0,1.0,0.0,0.6101155877113342,0.3190361261367798,0.6331115365028381,0.9544915556907654,0.3163897395133972,0.6312140226364136,0.960019588470459,0.8532767295837402,0.8800162672996521,-0.026739537715911865,0.0,1.0,0.05,0.0012881450820714235,0.0005546211614273489,-6.266683340072632e-05,0.5503719654469751,0.2220359981042566,0.21337106578052045
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,97,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503362417221069,0.2220209240913391,0.21337220072746277,0.24380508924149183,0.11380508924149182,0.17380508924149182,0.07936365157365799,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6101347208023071,-1.217940092086792,0.6101347208023071,1.0,1.0,1.0,0.0,0.6101347208023071,0.3044511377811432,0.6572364568710327,1.0294139385223389,0.30502694845199585,0.6581780910491943,1.0231854915618896,0.9359790682792664,0.9373174905776978,-0.0013384222984313965,0.0,1.0,0.05,0.0012639157939702272,0.0005418061628006399,-6.086379289627075e-05,0.550374159195926,0.22203717827622313,0.21337037481367588
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,98,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503391623497009,0.22202244400978088,0.21337148547172546,0.24380705006747874,0.11380705006747874,0.17380705006747874,0.07936635613441467,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6101536750793457,-1.2179591655731201,0.6101536750793457,1.0,1.0,1.0,0.0,0.6101536750793457,0.30783748626708984,0.6053459644317627,1.020580530166626,0.30811673402786255,0.5908651947975159,1.0196855068206787,0.9174458384513855,0.9039854407310486,0.013460397720336914,0.0,1.0,0.05,0.0012397909304127097,0.0005292891873978078,-5.9291720390319824e-05,0.5503763560776133,0.22203832268540283,0.21336970672011377
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910013,754272618,99,"[0.435813844203949, -0.19050408899784088, 0.2605939507484436]","[0.5179325938224792, 0.16356699168682098, 0.25617092847824097]","[0.5228843092918396, -0.013941570185124874, 0.268226683139801]",0.07,0.13,0.03,0.5503420233726501,0.22202391922473907,0.21337077021598816,0.24380896094623983,0.11380896094623982,0.17380896094623982,0.07936899363994598,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.6101728677749634,-1.2179780006408691,0.6101728677749634,1.0,1.0,1.0,0.0,0.6101728677749634,0.3215714693069458,0.5786333084106445,1.0318800210952759,0.3210452198982239,0.5428845286369324,1.0328731536865234,0.924160897731781,0.9224858283996582,0.0016750693321228027,0.0,1.0,0.05,0.0012162470957264304,0.000516951025929302,-5.759298801422119e-05,0.5503785107855219,0.22203942775551697,0.21336904242634774
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,0,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.4364860951900482,-0.19794736802577972,0.24517875909805298,0.18166771558338496,0.051667715583384954,0.11166771558338495,0.38500916957855225,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,1.0314034223556519,-4.793846607208252,1.0314034223556519,1.0,1.0,1.0,0.0,1.0314034223556519,0.8828045129776001,0.982966959476471,1.0449042320251465,0.8818880915641785,0.9992997646331787,1.0449507236480713,0.999336838722229,1.0133262872695923,-0.013989448547363281,0.0,1.0,0.05,0.8716701865196228,0.9586880803108215,0.5674270391464233,0.4626362007856369,-0.1691867256164551,0.26220157027244567
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,1,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.4625677466392517,-0.1691536158323288,0.26215410232543945,0.15179144327133012,0.02179144327133012,0.08179144327133012,0.3485294282436371,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.0210082530975342,-4.247284889221191,1.0210082530975342,1.0,1.0,1.0,0.0,1.0210082530975342,0.9778903126716614,1.0128260850906372,1.0306377410888672,0.9996588826179504,1.0153545141220093,1.0284650325775146,1.0144907236099243,1.0159659385681152,-0.001475214958190918,0.0,1.0,0.05,0.5842219591140747,0.8521842956542969,0.08143402636051178,0.48009440541267395,-0.1435880869626999,0.26459712311625483
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,2,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.48001623153686523,-0.14356186985969543,0.2645643651485443,0.126543199737778,-0.003456800262222004,0.056543199737777994,0.3193259835243225,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.005305290222168,-3.7718682289123535,1.005305290222168,1.0,1.0,1.0,0.0,1.005305290222168,1.000855565071106,1.0047516822814941,1.0102332830429077,1.0010566711425781,1.0041258335113525,1.0078660249710083,1.0048069953918457,1.0041629076004028,0.0006440877914428711,0.0,1.0,0.05,0.5599740743637085,0.7695332765579224,0.03462589159607887,0.49681545376777647,-0.12047587156295776,0.2656031418964267
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,3,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.49673542380332947,-0.12045235186815262,0.26557236909866333,0.10606527279503736,-0.023934727204962647,0.03606527279503735,0.2931864857673645,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.0086442232131958,-3.359489679336548,1.0086442232131958,1.0,1.0,1.0,0.0,1.0086442232131958,1.0044969320297241,1.0072424411773682,1.0115039348602295,1.004742980003357,1.0072271823883057,1.0115039348602295,1.0072768926620483,1.0072567462921143,2.014636993408203e-05,0.0,1.0,0.05,0.41749656200408936,0.7189716696739197,0.13916121423244476,0.5092603206634522,-0.09888320177793503,0.2697472055256367
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,4,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.5091850161552429,-0.0988648384809494,0.26971435546875,0.09158593109511018,-0.038414068904889825,0.021585931095110172,0.2694670557975769,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.009907603263855,-3.007885456085205,1.009907603263855,1.0,1.0,1.0,0.0,1.009907603263855,1.0014607906341553,1.0076311826705933,1.011621356010437,1.0012030601501465,1.0076439380645752,1.011621356010437,1.0077383518218994,1.007752776145935,-1.4424324035644531e-05,0.0,1.0,0.05,0.5417954921722412,0.6594107151031494,0.04959793761372566,0.5254388809204101,-0.07908251702785492,0.27120229359716175
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,5,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.5253588557243347,-0.07906686514616013,0.2711741030216217,0.0838320313981794,-0.04616796860182061,0.013832031398179387,0.24755080044269562,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.0097224712371826,-2.686614990234375,1.0097224712371826,1.0,1.0,1.0,0.0,1.0097224712371826,1.0014572143554688,1.0094852447509766,1.013452410697937,1.0015517473220825,1.0096157789230347,1.0138641595840454,1.00961434841156,1.0097464323043823,-0.00013208389282226562,0.0,1.0,0.05,0.4691532850265503,0.631668210029602,-0.045369941741228104,0.5394334542751312,-0.06011681884527206,0.26981300476938486
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,910014,848420041,6,"[0.4364795982837677, -0.19794340431690216, 0.24517467617988586]","[0.5535084009170532, 0.1662493199110031, 0.2887518107891083]","[0.4839707016944885, -0.02394518442451954, 0.22346214950084686]",0.07,0.13,0.03,0.5393540859222412,-0.0601050928235054,0.26978927850723267,0.08075308728411718,-0.04924691271588283,0.010753087284117169,0.22758789360523224,1.0,0.0,1.0,1.0,raw,1.0,0.0,0.0,1.0100922584533691,-2.3979177474975586,1.0100922584533691,1.0,1.0,1.0,0.0,1.0100922584533691,1.003093957901001,1.0081744194030762,1.0160490274429321,1.0034793615341187,1.0082569122314453,1.0155071020126343,1.0083156824111938,1.0083980560302734,-8.237361907958984e-05,0.0,1.0,0.05,0.3954075872898102,0.6885223388671875,-0.12017058581113815,0.5512163135409355,-0.039449422657489776,0.26618416093289854
