task,seed,run_name,step,reference_age,reference_age_bin,rho_cur,rho_cor,corridor_risk_lift,lift_positive,shadow_excess,effective_beta,redteam_entropy,reference_kl,highest_risk_current,highest_risk_corridor,actor_mean_risk,source_kind,source_file
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,255000,1.0,age=1-5,0.7013562917709351,0.7013562917709351,-4.656612873077393e-10,0.01171875,0.22383108735084534,0.527230978012085,2.7134103775024414,-4.265923053026199e-06,0.7013562917709351,0.7013562917709351,0.6966748237609863,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,260000,1.0,age=1-5,0.7072605490684509,0.7072605490684509,-2.9103830456733704e-10,0.01953125,0.2272522747516632,0.5313490629196167,2.7125470638275146,-3.714580088853836e-06,0.7072605490684509,0.7072605490684509,0.703088104724884,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,265000,1.0,age=1-5,0.7066578269004822,0.7066578269004822,-8.149072527885437e-10,0.0234375,0.229024738073349,0.5313227772712708,2.68876314163208,-3.8584694266319275e-06,0.7066578269004822,0.7066578269004822,0.7009751200675964,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,270000,1.0,age=1-5,0.7141894698143005,0.7141894698143005,5.820766091346741e-10,0.0234375,0.23195704817771912,0.5295641422271729,2.7166972160339355,-3.709224984049797e-06,0.7141894698143005,0.7141894698143005,0.7097072601318359,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,275000,1.0,age=1-5,0.7280299663543701,0.7280299663543701,5.820766091346741e-10,0.0234375,0.246232807636261,0.5334770679473877,2.692797899246216,-3.833090886473656e-06,0.7280299663543701,0.7280299663543701,0.7230570316314697,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,280000,1.0,age=1-5,0.7046827077865601,0.7046827077865601,4.656612873077393e-10,0.015625,0.22321607172489166,0.5333694219589233,2.6996450424194336,-4.17057890444994e-06,0.7046827077865601,0.7046827077865601,0.699977695941925,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,285000,1.0,age=1-5,0.7327135801315308,0.7327135801315308,8.149072527885437e-10,0.01953125,0.2523908019065857,0.5313726663589478,2.7276010513305664,-4.193978384137154e-06,0.7327135801315308,0.7327135801315308,0.7300469279289246,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,290000,1.0,age=1-5,0.7289016246795654,0.7289016246795654,0.0,0.0078125,0.2464907020330429,0.5336330533027649,2.714852809906006,-3.963010385632515e-06,0.7289016246795654,0.7289016246795654,0.7250603437423706,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarButton1-v0,14,starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14,295000,1.0,age=1-5,0.6993260383605957,0.6993260383605957,-2.3283064365386963e-10,0.0234375,0.22187305986881256,0.5307018160820007,2.7198379039764404,-3.3118994906544685e-06,0.6993260383605957,0.6993260383605957,0.6952173113822937,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarButton1-v0/star_v2/starv2_resume_300k_SafetyCarButton1_v0_selected_star_v2_star_v2_s14/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,100000,1.0,age=1-5,0.24308499693870544,0.24308499693870544,-1.8917489796876907e-10,0.01171875,0.04237353056669235,0.5310723781585693,2.770570755004883,-9.27166547626257e-06,0.24308499693870544,0.24308499693870544,0.24310621619224548,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,105000,1.0,age=1-5,0.22762513160705566,0.22762513160705566,6.83940015733242e-10,0.05078125,0.03578394651412964,0.5317144989967346,2.771420955657959,-7.059657946228981e-06,0.22762513160705566,0.22762513160705566,0.2275427281856537,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,110000,1.0,age=1-5,0.24655327200889587,0.24655327200889587,8.731149137020111e-11,0.015625,0.04759310185909271,0.5312652587890625,2.771608591079712,-8.66735354065895e-06,0.24655327200889587,0.24655327200889587,0.2465428113937378,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,115000,1.0,age=1-5,0.25081053376197815,0.25081053376197815,2.9103830456733704e-11,0.0078125,0.04662248119711876,0.5311745405197144,2.7711029052734375,-7.377704605460167e-06,0.25081053376197815,0.25081053376197815,0.2507166266441345,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,120000,1.0,age=1-5,0.22418907284736633,0.22418907284736633,-1.8917489796876907e-10,0.015625,0.03795989975333214,0.5314335823059082,2.7709879875183105,-8.473172783851624e-06,0.22418907284736633,0.22418907284736633,0.22398348152637482,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,125000,1.0,age=1-5,0.265865683555603,0.265865683555603,3.92901711165905e-10,0.0234375,0.04985014721751213,0.5316241979598999,2.770411729812622,-6.593065336346626e-06,0.265865683555603,0.265865683555603,0.26569482684135437,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,130000,1.0,age=1-5,0.2548627257347107,0.2548627257347107,-5.238689482212067e-10,0.01953125,0.04446638375520706,0.5309849977493286,2.77133846282959,-7.158960215747356e-06,0.2548627257347107,0.2548627257347107,0.2548799514770508,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,135000,1.0,age=1-5,0.23628859221935272,0.23628859221935272,-5.820766091346741e-11,0.015625,0.043632179498672485,0.5316706895828247,2.771495819091797,-6.77409116178751e-06,0.23628859221935272,0.23628859221935272,0.23632600903511047,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,140000,1.0,age=1-5,0.26697930693626404,0.26697930693626404,4.0745362639427185e-10,0.015625,0.05714913457632065,0.531213104724884,2.770533800125122,-6.668968126177788e-06,0.26697930693626404,0.26697930693626404,0.266889750957489,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,145000,1.0,age=1-5,0.294134259223938,0.294134259223938,-1.4551915228366852e-10,0.02734375,0.06269939988851547,0.5312510132789612,2.7709672451019287,-7.98678956925869e-06,0.294134259223938,0.294134259223938,0.2940479516983032,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,150000,1.0,age=1-5,0.24766433238983154,0.24766433238983154,1.7462298274040222e-10,0.01953125,0.044711366295814514,0.531059741973877,2.7715044021606445,-6.8552326411008835e-06,0.24766433238983154,0.24766433238983154,0.24768231809139252,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,155000,1.0,age=1-5,0.23793146014213562,0.23793146014213562,-3.4924596548080444e-10,0.01953125,0.04433376342058182,0.531393826007843,2.771226406097412,-7.53370113670826e-06,0.23793146014213562,0.23793146014213562,0.23788851499557495,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,160000,1.0,age=1-5,0.27025002241134644,0.27025002241134644,2.6193447411060333e-10,0.02734375,0.05128905922174454,0.530987024307251,2.770822763442993,-6.659422069787979e-06,0.27025002241134644,0.27025002241134644,0.2703128755092621,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,165000,1.0,age=1-5,0.25386130809783936,0.25386130809783936,-6.693881005048752e-10,0.01171875,0.053981177508831024,0.5315614342689514,2.7693352699279785,-6.787129677832127e-06,0.25386130809783936,0.25386130809783936,0.2536582946777344,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,170000,1.0,age=1-5,0.2573719322681427,0.2573719322681427,-6.111804395914078e-10,0.01953125,0.05085211247205734,0.5313127040863037,2.771512746810913,-7.243710570037365e-06,0.2573719322681427,0.2573719322681427,0.2573099434375763,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,175000,1.0,age=1-5,0.233019158244133,0.233019158244133,8.731149137020111e-11,0.01953125,0.03011414036154747,0.5308448672294617,2.7695605754852295,-7.128110155463219e-06,0.233019158244133,0.233019158244133,0.23293398320674896,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,180000,1.0,age=1-5,0.28422975540161133,0.28422975540161133,-2.9103830456733704e-10,0.01171875,0.054589126259088516,0.5310146808624268,2.7712819576263428,-7.821479812264442e-06,0.28422975540161133,0.28422975540161133,0.2842296361923218,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,185000,1.0,age=1-5,0.24287152290344238,0.24287152290344238,8.149072527885437e-10,0.03515625,0.04335726052522659,0.5309597253799438,2.771270990371704,-7.3659466579556465e-06,0.24287152290344238,0.24287152290344238,0.24283713102340698,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,190000,1.0,age=1-5,0.27038902044296265,0.27038902044296265,-1.4551915228366852e-10,0.0234375,0.05659669265151024,0.5312426686286926,2.7693328857421875,-8.19377601146698e-06,0.27038902044296265,0.27038902044296265,0.2701687514781952,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,195000,1.0,age=1-5,0.30919671058654785,0.30919671058654785,1.1641532182693481e-10,0.0078125,0.07441601157188416,0.5309690237045288,2.770829677581787,-8.805189281702042e-06,0.30919671058654785,0.30919671058654785,0.30927717685699463,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,200000,1.0,age=1-5,0.2476683259010315,0.2476683259010315,-1.4551915228366852e-10,0.01171875,0.03885461017489433,0.5314249992370605,2.7711596488952637,-7.984810508787632e-06,0.2476683259010315,0.2476683259010315,0.24758076667785645,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,205000,1.0,age=1-5,0.236419677734375,0.236419677734375,-4.94765117764473e-10,0.015625,0.031214017421007156,0.5313125848770142,2.771169662475586,-7.870723493397236e-06,0.236419677734375,0.236419677734375,0.23636281490325928,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,210000,1.0,age=1-5,0.27223333716392517,0.27223333716392517,-3.7834979593753815e-10,0.01953125,0.04821038991212845,0.5312831401824951,2.7698352336883545,-8.997274562716484e-06,0.27223333716392517,0.27223333716392517,0.2719767093658447,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,215000,1.0,age=1-5,0.30188602209091187,0.30188602209091187,-2.9103830456733704e-10,0.01953125,0.06379017978906631,0.5311151742935181,2.770148754119873,-8.21810681372881e-06,0.30188602209091187,0.30188602209091187,0.3018016815185547,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,220000,1.0,age=1-5,0.2578628361225128,0.2578628361225128,-2.9103830456733704e-11,0.01171875,0.03934192657470703,0.5309642553329468,2.771169662475586,-8.595408871769905e-06,0.2578628361225128,0.2578628361225128,0.2577822804450989,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,225000,1.0,age=1-5,0.30995750427246094,0.30995750427246094,-5.820766091346741e-11,0.015625,0.06902424991130829,0.5317010879516602,2.7713418006896973,-7.2158873081207275e-06,0.30995750427246094,0.30995750427246094,0.30989739298820496,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,230000,1.0,age=1-5,0.3200509250164032,0.3200509250164032,-2.6193447411060333e-10,0.0078125,0.06753914058208466,0.5309233665466309,2.771019458770752,-8.09959601610899e-06,0.3200509250164032,0.3200509250164032,0.31992924213409424,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,235000,1.0,age=1-5,0.2855847179889679,0.2855847179889679,5.820766091346741e-11,0.0234375,0.047718264162540436,0.5313593149185181,2.7708332538604736,-7.656053639948368e-06,0.2855847179889679,0.2855847179889679,0.28548091650009155,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,240000,1.0,age=1-5,0.2507399320602417,0.2507399320602417,3.4924596548080444e-10,0.015625,0.03721851482987404,0.5314736366271973,2.7713844776153564,-8.297967724502087e-06,0.2507399320602417,0.2507399320602417,0.2506568431854248,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,245000,1.0,age=1-5,0.26735401153564453,0.26735401153564453,5.820766091346741e-11,0.01171875,0.04321107640862465,0.5320169925689697,2.770265579223633,-8.115428499877453e-06,0.26735401153564453,0.26735401153564453,0.2672211527824402,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,250000,1.0,age=1-5,0.27806729078292847,0.27806729078292847,2.0372681319713593e-10,0.02734375,0.05187935009598732,0.5318285822868347,2.770688772201538,-7.998896762728691e-06,0.27806729078292847,0.27806729078292847,0.2780311703681946,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,255000,1.0,age=1-5,0.28191202878952026,0.28191202878952026,3.4924596548080444e-10,0.03125,0.05227867141366005,0.5312681198120117,2.770521640777588,-8.042086847126484e-06,0.28191202878952026,0.28191202878952026,0.2819194197654724,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,260000,1.0,age=1-5,0.2889108955860138,0.2889108955860138,-8.149072527885437e-10,0.01171875,0.0527481772005558,0.5313843488693237,2.7716305255889893,-9.10530798137188e-06,0.2889108955860138,0.2889108955860138,0.2888137102127075,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,265000,1.0,age=1-5,0.30972355604171753,0.30972355604171753,2.9103830456733704e-10,0.0078125,0.06349717825651169,0.5310876965522766,2.7711305618286133,-7.451977580785751e-06,0.30972355604171753,0.30972355604171753,0.3095795810222626,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,270000,1.0,age=1-5,0.30295342206954956,0.30295342206954956,5.529727786779404e-10,0.0234375,0.06610847264528275,0.5321978330612183,2.767392158508301,-7.834169082343578e-06,0.30295342206954956,0.30295342206954956,0.3027361035346985,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,275000,1.0,age=1-5,0.2981870174407959,0.2981870174407959,2.9103830456733704e-11,0.015625,0.05352339521050453,0.5314663648605347,2.7711021900177,-7.69016332924366e-06,0.2981870174407959,0.2981870174407959,0.2981780171394348,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,280000,1.0,age=1-5,0.2816550135612488,0.2816550135612488,-7.566995918750763e-10,0.0078125,0.04743310809135437,0.5308597087860107,2.770545482635498,-8.59179999679327e-06,0.2816550135612488,0.2816550135612488,0.2814951539039612,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,285000,1.0,age=1-5,0.2978796362876892,0.2978796362876892,0.0,0.0234375,0.058042336255311966,0.5315624475479126,2.7711846828460693,-7.161754183471203e-06,0.2978796362876892,0.2978796362876892,0.2977392375469208,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,290000,1.0,age=1-5,0.3017127513885498,0.3017127513885498,6.984919309616089e-10,0.03515625,0.05531037598848343,0.5314298868179321,2.770580291748047,-7.424503564834595e-06,0.3017127513885498,0.3017127513885498,0.30151087045669556,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,10,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10,295000,1.0,age=1-5,0.3191789388656616,0.3191789388656616,2.3283064365386963e-10,0.01171875,0.06360439211130142,0.5312598943710327,2.7710418701171875,-8.139759302139282e-06,0.3191789388656616,0.3191789388656616,0.3190898895263672,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s10/mechanism.csv
SafetyCarGoal1-v0,11,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11,100000,1.0,age=1-5,0.25367438793182373,0.25367438793182373,-7.8580342233181e-10,0.015625,0.06587719172239304,0.5310434103012085,2.7717814445495605,-1.2778793461620808e-05,0.25367438793182373,0.25367438793182373,0.25367820262908936,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyCarGoal1-v0,11,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11,105000,1.0,age=1-5,0.22334283590316772,0.22334283590316772,-1.4551915228366852e-10,0.02734375,0.036937154829502106,0.5311068296432495,2.77132248878479,-1.3489625416696072e-05,0.22334283590316772,0.22334283590316772,0.2232818305492401,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyCarGoal1-v0,11,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11,110000,1.0,age=1-5,0.22808758914470673,0.22808758914470673,-3.637978807091713e-10,0.01953125,0.03865097463130951,0.5309515595436096,2.7714743614196777,-1.3058190234005451e-05,0.22808758914470673,0.22808758914470673,0.22811035811901093,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11/mechanism.csv
SafetyCarGoal1-v0,11,starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11,115000,1.0,age=1-5,0.23335464298725128,0.23335464298725128,4.511093720793724e-10,0.01953125,0.03686970844864845,0.5314620137214661,2.771373748779297,-1.0411953553557396e-05,0.23335464298725128,0.23335464298725128,0.2333526909351349,training_mechanism_log_batch,results/star_v2_final/resume_300k/SafetyCarGoal1-v0/star_v2/starv2_core_100k_SafetyCarGoal1_v0_selected_star_v2_star_v2_s11/mechanism.csv
