timestamp,index,name,util_gpu,memory_used,memory_total,power,temp
2026/06/22 15:52:42.288, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.95, 51
2026/06/22 15:52:42.296, 1, NVIDIA GeForce RTX 4090 D, 16, 777, 24564, 59.35, 48
2026/06/22 15:52:47.367, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.95, 51
2026/06/22 15:52:47.375, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 84.23, 49
2026/06/22 15:52:52.486, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.53, 51
2026/06/22 15:52:52.495, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 83.24, 49
2026/06/22 15:52:57.608, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.07, 51
2026/06/22 15:52:57.616, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 82.78, 50
2026/06/22 15:53:02.736, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.67, 52
2026/06/22 15:53:02.744, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 82.76, 49
2026/06/22 15:53:07.864, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.44, 52
2026/06/22 15:53:07.873, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.75, 49
2026/06/22 15:53:12.992, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.43, 52
2026/06/22 15:53:13.000, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.30, 49
2026/06/22 15:53:18.112, 0, NVIDIA GeForce RTX 4090 D, 11, 777, 24564, 87.48, 51
2026/06/22 15:53:18.121, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 81.79, 49
2026/06/22 15:53:23.233, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.26, 51
2026/06/22 15:53:23.241, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.33, 49
