method,seed,episode,step,p_ee_x,p_ee_y,p_ee_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,obstacle_radius,safe_margin,clearance,distance_to_goal,distance_to_obstacle,cost,violation,collision,success,action_x,action_y,action_z,selected_action_x,selected_action_y,selected_action_z,is_selected_episode,train_seed,mode,run_name,checkpoint_path,episode_rng_seed,action_scale
STAR,900078,0,17,0.5860357284545898,0.1938474029302597,0.2260893881320953,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0889063544691844,0.0643711909651756,0.2189063544691844,0.0,False,False,False,-0.1737333834171295,0.372522234916687,-0.0690804123878479,-0.1737333834171295,0.372522234916687,-0.0690804123878479,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,18,0.5809088349342346,0.2050532549619674,0.2240241765975952,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0982275688900118,0.0577581189572811,0.2282275688900118,0.0,False,False,False,-0.1505545377731323,0.3021484017372131,-0.0595445893704891,-0.1505545377731323,0.3021484017372131,-0.0595445893704891,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,19,0.5764772891998291,0.2141494154930114,0.2222450077533722,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1059494392278918,0.0538039691746234,0.2359494392278918,0.0,False,False,False,-0.1180757209658622,0.2606574296951294,-0.0442633442580699,-0.1180757209658622,0.2606574296951294,-0.0442633442580699,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,20,0.5730206370353699,0.2219977080821991,0.2209274470806121,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1128321406511258,0.0519201681017875,0.2428321406511258,0.0,False,False,False,-0.0928888767957687,0.2255208045244217,-0.0314143672585487,-0.0928888767957687,0.2255208045244217,-0.0314143672585487,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,21,0.5702923536300659,0.228725254535675,0.2200090587139129,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1188560174503637,0.0514353439211845,0.2488560174503638,0.0,False,False,False,-0.075269304215908,0.1951547414064407,-0.0212082266807556,-0.075269304215908,0.1951547414064407,-0.0212082266807556,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,22,0.568027138710022,0.2345053106546402,0.219388335943222,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1240897887400206,0.051774650812149,0.2540897887400207,0.0,False,False,False,-0.0596047937870025,0.171915978193283,-0.0136614283546805,-0.0596047937870025,0.171915978193283,-0.0136614283546805,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,23,0.566170334815979,0.2396143227815628,0.2189776301383972,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1287704624477457,0.0526770427823066,0.2587704624477457,0.0,False,False,False,-0.0457776561379432,0.1564725637435913,-0.0085993073880672,-0.0457776561379432,0.1564725637435913,-0.0085993073880672,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,24,0.564714252948761,0.2442694157361984,0.2187143862247467,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.13309492039706,0.0540166124701499,0.26309492039706,0.0,False,False,False,-0.0341162718832492,0.1443610936403274,-0.0055001345463097,-0.0341162718832492,0.1443610936403274,-0.0055001345463097,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,25,0.5636121034622192,0.248564526438713,0.2185439467430114,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.137137860874525,0.0556774884462356,0.267137860874525,0.0,False,False,False,-0.0242601558566093,0.1322953402996063,-0.0045053656212985,-0.0242601558566093,0.1322953402996063,-0.0045053656212985,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,26,0.5629401206970215,0.2499652206897735,0.2184191942214965,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1384117513068437,0.0561777055263519,0.2684117513068437,0.0,False,False,False,-0.0177208259701728,0.128887340426445,-0.0033383544068783,-0.0177208259701728,0.128887340426445,-0.0033383544068783,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,27,0.5624929070472717,0.2500376403331756,0.2183254063129425,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1384157022346829,0.0560641847550869,0.2684157022346829,0.0,False,False,False,-0.012930879369378,0.1291834264993667,-0.0021909514907747,-0.012930879369378,0.1291834264993667,-0.0021909514907747,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,28,0.5621874332427979,0.2500367164611816,0.218265950679779,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1383689448313279,0.055957905948162,0.2683689448313279,0.0,False,False,False,-0.009646519087255,0.1295382231473922,-0.0014191260561347,-0.009646519087255,0.1295382231473922,-0.0014191260561347,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,29,0.5619819164276123,0.2500368058681488,0.2182299196720123,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1383381171683497,0.0558849200606346,0.2683381171683497,0.0,False,False,False,-0.0074346037581563,0.1297766268253326,-0.0009104905184358,-0.0074346037581563,0.1297766268253326,-0.0009104905184358,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,30,0.5618410706520081,0.2500354349613189,0.2182090282440185,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1383154142080093,0.055831890553236,0.2683154142080093,0.0,False,False,False,-0.0058820312842726,0.1299585402011871,-0.0005332975997589,-0.0058820312842726,0.1299585402011871,-0.0005332975997589,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,31,0.5617473721504211,0.2500346004962921,0.2181991338729858,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1383001566134332,0.0557940676808357,0.2683001566134332,0.0,False,False,False,-0.0048649376258254,0.130082368850708,-0.0003086328506469,-0.0048649376258254,0.130082368850708,-0.0003086328506469,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,32,0.5616823434829712,0.2500329613685608,0.218195229768753,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382883418297184,0.055765263736248,0.2682883418297184,0.0,False,False,False,-0.0041723754256963,0.1301668882369995,-0.0001725181937217,-0.0041723754256963,0.1301668882369995,-0.0001725181937217,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,33,0.5616390705108643,0.2500320672988891,0.2181945443153381,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382805521920095,0.0557449199259281,0.2682805521920095,0.0,False,False,False,-0.0037208176217973,0.1302207261323928,-9.53376293182373e-05,-0.0037208176217973,0.1302207261323928,-9.53376293182373e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,34,0.5616136789321899,0.250031977891922,0.2181951701641082,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138276343391606,0.0557325258851051,0.268276343391606,0.0,False,False,False,-0.0034616899210959,0.1302503943443298,-5.712360143661499e-05,-0.0034616899210959,0.1302503943443298,-5.712360143661499e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,35,0.5615904927253723,0.2500306069850921,0.218196302652359,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382711945983753,0.0557201169431209,0.2682711945983753,0.0,False,False,False,-0.0032261945307254,0.1302797794342041,-2.548098564147949e-05,-0.0032261945307254,0.1302797794342041,-2.548098564147949e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,36,0.5615752935409546,0.2500300407409668,0.2181974649429321,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382681193335091,0.055711880326271,0.2682681193335091,0.0,False,False,False,-0.0030743232928216,0.1302981227636337,-7.718801498413086e-06,-0.0030743232928216,0.1302981227636337,-7.718801498413086e-06,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,37,0.5615677237510681,0.2500299215316772,0.2181982398033142,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382667350669445,0.0557077340781688,0.2682667350669445,0.0,False,False,False,-0.0030001162085682,0.130306601524353,-1.564621925354004e-07,-0.0030001162085682,0.130306601524353,-1.564621925354004e-07,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,38,0.5615603923797607,0.2500295639038086,0.2181990444660186,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382651524491887,0.0557035468518734,0.2682651524491887,0.0,False,False,False,-0.0029277270659804,0.1303152441978454,6.683170795440674e-06,-0.0029277270659804,0.1303152441978454,6.683170795440674e-06,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,39,0.5615532994270325,0.2500291466712951,0.2181998491287231,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138263549562128,0.0556994378566741,0.268263549562128,0.0,False,False,False,-0.002857751911506,0.1303239315748214,1.3358891010284424e-05,-0.002857751911506,0.1303239315748214,1.3358891010284424e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,40,0.5615463852882385,0.2500286400318146,0.21820068359375,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382618854626121,0.0556953437626361,0.2682618854626121,0.0,False,False,False,-0.0027898626867681,0.1303325742483139,1.9259750843048096e-05,-0.0027898626867681,0.1303325742483139,1.9259750843048096e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,41,0.5615395903587341,0.2500281035900116,0.2182015180587768,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382602112968466,0.0556912906467914,0.2682602112968466,0.0,False,False,False,-0.0027233741711825,0.1303410530090332,2.5175511837005612e-05,-0.0027233741711825,0.1303410530090332,2.5175511837005612e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,42,0.5615329742431641,0.2500275671482086,0.2182023823261261,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382585639364804,0.0556873045861721,0.2682585639364804,0.0,False,False,False,-0.0026588824111968,0.1303494870662689,3.0428171157836917e-05,-0.0026588824111968,0.1303494870662689,3.0428171157836917e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,43,0.5615265369415283,0.2500269711017608,0.2182032763957977,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382568846737031,0.0556833446025848,0.2682568846737032,0.0,False,False,False,-0.0025962085928767,0.1303577572107315,3.533065319061279e-05,-0.0025962085928767,0.1303577572107315,3.533065319061279e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,44,0.5615202784538269,0.2500264346599579,0.2182041704654693,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382552929070643,0.0556795038282871,0.2682552929070643,0.0,False,False,False,-0.0025353229139,0.1303655952215194,3.992021083831787e-05,-0.0025353229139,0.1303655952215194,3.992021083831787e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,45,0.561514139175415,0.2500258386135101,0.2182050943374633,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382536596640858,0.0556756630539894,0.2682536596640859,0.0,False,False,False,-0.0024759271182119,0.1303736567497253,4.398077726364136e-05,-0.0024759271182119,0.1303736567497253,4.398077726364136e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,46,0.5615081787109375,0.2500253021717071,0.2182060182094574,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382521138967634,0.0556719414889812,0.2682521138967634,0.0,False,False,False,-0.0024183494970202,0.1303811818361282,4.779547452926636e-05,-0.0024183494970202,0.1303811818361282,4.779547452926636e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,47,0.5615023374557495,0.2500247359275818,0.2182069420814514,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382505580029947,0.0556682609021663,0.2682505580029947,0.0,False,False,False,-0.0023619041312485,0.1303887367248535,5.144625902175903e-05,-0.0023619041312485,0.1303887367248535,5.144625902175903e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,48,0.5614966154098511,0.2500241696834564,0.2182078957557678,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382490193034533,0.0556646138429641,0.2682490193034533,0.0,False,False,False,-0.0023070382885634,0.1303961277008056,5.455315113067627e-05,-0.0023070382885634,0.1303961277008056,5.455315113067627e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,49,0.561491072177887,0.2500236332416534,0.2182088494300842,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382475387036985,0.0556610673666,0.2682475387036985,0.0,False,False,False,-0.0022538118064403,0.1304032504558563,5.754083395004273e-05,-0.0022538118064403,0.1304032504558563,5.754083395004273e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,50,0.5614856481552124,0.2500230967998504,0.2182098031044006,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382460773015795,0.0556575767695903,0.2682460773015795,0.0,False,False,False,-0.0022019858006387,0.1304101049900055,6.032735109329224e-05,-0.0022019858006387,0.1304101049900055,6.032735109329224e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,51,0.5614803433418274,0.2500225603580475,0.218210756778717,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382446350901786,0.0556541457772254,0.2682446350901786,0.0,False,False,False,-0.0021512326784431,0.1304170042276382,6.28158450126648e-05,-0.0021512326784431,0.1304170042276382,6.28158450126648e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,52,0.5614751577377319,0.2500220537185669,0.2182117104530334,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.13824324141136,0.0556507818400859,0.26824324141136,0.0,False,False,False,-0.0021017014514654,0.1304237842559814,6.506592035293579e-05,-0.0021017014514654,0.1304237842559814,6.506592035293579e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,53,0.561470091342926,0.2500215470790863,0.2182126641273498,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382418669100764,0.0556474737823009,0.2682418669100764,0.0,False,False,False,-0.0020533921197056,0.1304301768541336,6.72265887260437e-05,-0.0020533921197056,0.1304301768541336,6.72265887260437e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,54,0.5614651441574097,0.2500210702419281,0.2182136178016662,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382405409286811,0.0556442439556121,0.2682405409286811,0.0,False,False,False,-0.0020064236596226,0.1304363757371902,6.904453039169312e-05,-0.0020064236596226,0.1304363757371902,6.904453039169312e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,55,0.5614602565765381,0.2500205636024475,0.2182145714759826,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382391952253126,0.055641021579504,0.2682391952253126,0.0,False,False,False,-0.0019604091066867,0.1304426044225692,7.087737321853638e-05,-0.0019604091066867,0.1304426044225692,7.087737321853638e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,56,0.5614555478096008,0.2500201165676117,0.218215525150299,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.138237936917565,0.055637914687395,0.2682379369175651,0.0,False,False,False,-0.0019160038791596,0.1304484456777572,7.233768701553345e-05,-0.0019160038791596,0.1304484456777572,7.233768701553345e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,57,0.5614508986473083,0.2500196397304535,0.2182164788246154,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382366588776478,0.0556348226964473,0.2682366588776478,0.0,False,False,False,-0.0018723137909546,0.13045434653759,7.36340880393982e-05,-0.0018723137909546,0.13045434653759,7.36340880393982e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
STAR,900078,0,58,0.5614464282989502,0.2500191926956177,0.2182174324989318,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1382354388707906,0.0556318275630474,0.2682354388707906,0.0,False,False,False,-0.0018301138188689,0.1304599940776825,7.48559832572937e-05,-0.0018301138188689,0.1304599940776825,7.48559832572937e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1344085716,0.03
