state_id,seed,episode,step,candidate_type,candidate_id,beta,action_dx,action_dy,action_dz,endpoint_x,endpoint_y,endpoint_z,predicted_QC,predicted_safe,executed,is_high_risk,rho_cor,rho_cur,corridor_lift,d_aud,safe_margin,reference_age,selection_score,p_ee_x,p_ee_y,p_ee_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,obstacle_radius
seed900078_episode0_step16,900078,0,16,actor_mean,0,1.0,-0.134720578789711,0.4510705173015594,-0.0925641432404518,0.583581144362688,0.1954216048121452,0.2453790272027254,0.025621959939599,True,True,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,0,1.0,-0.934596598148346,0.3322288691997528,0.8411633372306824,0.5595848637819291,0.191856355369091,0.2733908516168594,-0.035887461155653,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,1,1.0,-0.8373117446899414,0.4616486132144928,0.962205171585083,0.5625034093856811,0.1957389476895332,0.2770221066474914,-0.0346381142735481,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,2,1.0,-0.6209225654602051,-0.6884291768074036,0.8517685532569885,0.5689950847625732,0.1612366139888763,0.2737090080976486,0.0847983509302139,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,3,1.0,-0.977183163166046,0.9174271821975708,0.0601386800408363,0.558307266831398,0.2094123047590255,0.249960111901164,-0.0306762382388114,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,4,1.0,-0.816942572593689,-0.9121365547180176,0.2207944244146347,0.5631144845485687,0.1545253926515579,0.254779784232378,0.2355920970439911,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,5,1.0,0.6447949409484863,0.6020782589912415,0.2847190201282501,0.606966609954834,0.1999518370628357,0.2566975221037865,0.0903914272785186,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,6,1.0,0.4502865970134735,-0.5234099626541138,-0.6436796188354492,0.6011313596367835,0.166187190413475,0.2288455629348754,0.5452471375465393,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,7,1.0,-0.2891579568386078,-0.6483194231987,-0.7493818998336792,0.5789480230212212,0.1624399065971374,0.2256744945049286,0.3794819414615631,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,8,1.0,-0.2653174102306366,0.8970566987991333,-0.3606889545917511,0.5796632394194603,0.2088011902570724,0.2373352828621864,0.0167289692908525,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,9,1.0,-0.9501039385795592,-0.6133439540863037,0.1534122973680496,0.5591196435689926,0.1634891706705093,0.2527583204209804,0.0793804079294204,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,10,1.0,0.4570181369781494,0.2575456500053406,-0.2631884813308716,0.6013333058357239,0.1896158587932586,0.2402602970600128,0.1671776473522186,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,11,1.0,-0.991156280040741,0.8139733076095581,-0.1677585542201995,0.5578880733251572,0.2063086885213852,0.2431231948733329,-0.0234409570693969,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,12,1.0,0.6113651990890503,0.9568094611167908,0.1369717419147491,0.6059637176990509,0.2105937731266021,0.2522651037573814,0.0704299509525299,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,13,1.0,-0.5652482509613037,-0.2785758078098297,-0.5580445528030396,0.5706653141975403,0.1735322150588035,0.2314146149158477,0.1725257933139801,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,14,1.0,-0.0349611192941665,0.9671185612678528,-0.6579450964927673,0.5865739281475544,0.210903046131134,0.2284175986051559,0.0682361125946044,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,current_only,15,1.0,0.2975082993507385,0.8576038479804993,-0.2163497507572174,0.5965480107069016,0.2076176047325134,0.2416654589772224,0.0661638677120208,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,0,0.0625,-0.8676694631576538,0.1767739653587341,0.8601717948913574,0.5615926778316498,0.1871927082538604,0.2739611053466796,-0.0342521145939827,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,1,0.125,-0.6680814027786255,0.3326093852519989,0.964301586151123,0.5675803196430206,0.1918677708506584,0.2770849990844726,-0.0319588296115398,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,2,0.1875,-0.2869907021522522,-0.7629387974739075,0.8668884634971619,0.5790130406618118,0.1590013253688812,0.2741626054048538,0.1780919730663299,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,3,0.25,-0.9632192850112916,0.8961477279663086,0.1605477482080459,0.5587261831760406,0.2087739211320877,0.2529723839461803,-0.0330618992447853,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,4,0.3125,-0.676193356513977,-0.9329645037651062,0.301951915025711,0.5673369610309601,0.1539005541801452,0.2572145089507103,0.2500627040863037,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,5,0.375,0.84159916639328,0.5287492871284485,0.3537651598453522,0.6128707367181778,0.1977519679069519,0.2587689062952995,0.1265140026807785,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,6,0.4375,0.7051281929016113,-0.596983790397644,-0.5804336667060852,0.6087766075134278,0.1639799755811691,0.2307429414987564,0.762424111366272,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,7,0.5,-0.0022727211471647,-0.7009872794151306,-0.7043375968933105,0.5875545800919645,0.1608598709106445,0.2270258235931396,0.4666628837585449,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,8,0.5625,-0.0117964632809162,0.8823044300079346,-0.2986043095588684,0.587268867827952,0.2083586221933364,0.2391978222131729,0.0345761030912399,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,9,0.625,-0.9340060353279114,-0.6564685106277466,0.2007840275764465,0.559602580666542,0.162195433974266,0.2541794723272323,0.0890896618366241,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,10,0.6875,0.6115773916244507,0.2046268582344055,-0.2180156707763672,0.6059700834751129,0.1880282950401306,0.2416154813766479,0.1998780965805053,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,11,0.75,-0.989891231060028,0.7994416952133179,-0.1315836012363433,0.5579260247945785,0.205872740149498,0.2442084434628486,-0.0247966200113296,True,False,False,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,12,0.8125,0.6895738840103149,0.9542733430862428,0.161040797829628,0.6083099782466889,0.2105176895856857,0.2529871754348278,0.080897033214569,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,13,0.875,-0.5170364379882812,-0.2999641299247741,-0.5429561138153076,0.5721116685867309,0.1728905653953552,0.2318672680854797,0.1785307079553604,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,14,0.9375,0.0041545839048922,0.9664915800094604,-0.651447057723999,0.5877473992435261,0.2108842366933822,0.228612539768219,0.0722307562828064,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,corridor_shadow,15,1.0,0.2975082993507385,0.8576038479804993,-0.2163497507572174,0.5965480107069016,0.2076176047325134,0.2416654589772224,0.0661638677120208,False,False,True,0.6239330768585205,0.4085810780525207,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.5876227617263794,0.1818894892930984,0.2481559514999389,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
seed900078_episode0_step16,900078,0,16,selected_exec,0,,0.7176018357276917,0.9208680391311646,-0.751982569694519,0.4013204771280289,0.21529068410396573,0.30880893945693966,0.025621959939599,True,True,False,0.6239330768585205,0.40858107805252075,0.21535199880599976,0.05,0.13,targeted_refcorridor_checkpoint,33.0,0.3797924220561981,0.1876646429300308,0.3313684165477752,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07
