eval_seed,mode,episode_reward,episode_cost,episode_length,success,violation_rate,collision_rate,min_clearance,path_length,fallback_rate,found_but_not_executed_rate,latency_ms,train_seed,run_name,candidates,margin,checkpoint
800013,star_exec,-0.7150646506249906,10.0,10,1.0,1.0,1.0,-0.031498424410820014,0.3316410221159458,1.0,0.0,3.4103859215974808,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800014,raw,-1.1009792137145995,10.0,11,1.0,0.9090909090909091,0.9090909090909091,-0.05645846638828517,0.34640044905245304,0.0,0.0,2.5559921156276357,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800014,star_exec,-1.2072262409329415,9.0,11,1.0,0.8181818181818182,0.8181818181818182,-0.03322088688611985,0.38133637979626656,1.0,0.0,3.5171271725134416,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800015,raw,-0.9232615807652474,10.0,10,1.0,1.0,1.0,-0.021035492122173316,0.32969708926975727,0.0,0.0,2.904178202152252,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800015,star_exec,-0.9412764230370521,10.0,10,1.0,1.0,1.0,-0.015421610027551658,0.36291259340941906,1.0,0.0,3.2957974821329117,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800016,raw,-0.6097793594002725,9.0,9,1.0,1.0,1.0,-0.04642418742179871,0.30449279956519604,0.0,0.0,2.6606180601649814,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800016,star_exec,-0.6772043977677821,8.0,9,1.0,0.8888888888888888,0.8888888888888888,-0.0563763339817524,0.32309264689683914,1.0,0.0,3.3976584672927856,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800017,raw,-0.9662266327440738,9.0,10,1.0,0.9,0.9,-0.03850439906120301,0.3234388791024685,0.0,0.0,2.6677224785089493,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800017,star_exec,-1.0789445671439166,10.0,11,1.0,0.9090909090909091,0.9090909090909091,-0.03870847791433335,0.37759321741759777,1.0,0.0,3.1816400587558746,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800018,raw,-1.1024326691031456,10.0,11,1.0,0.9090909090909091,0.9090909090909091,-0.04238271869719029,0.3346172757446766,0.0,0.0,1.891542903401635,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800018,star_exec,-1.1732976716756824,10.0,11,1.0,0.9090909090909091,0.9090909090909091,-0.02822743326425553,0.36679646745324135,1.0,0.0,2.5185421109199524,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800019,raw,-1.5293950356543065,11.0,12,1.0,0.9166666666666666,0.9166666666666666,0.0024651217460632258,0.3897676132619381,0.0,0.0,1.880029837290446,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800019,star_exec,-1.616176624596119,11.0,12,1.0,0.9166666666666666,0.9166666666666666,0.0016367736458778315,0.4279703628271818,1.0,0.0,2.4728414913018546,11,panda_final_star_cfg2_star_v2_s11,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s11/checkpoint/final.torch
800000,raw,-13.218944585546854,8.0,100,0.0,0.08,0.08,0.03156945884227752,0.4555014135123834,0.0,0.0,1.8758801370859146,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800000,star_exec,-13.464534812439236,7.0,100,0.0,0.07,0.07,0.014347464144229882,1.5845563963521272,1.0,0.0,2.4612216651439667,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800001,raw,-11.24164959207177,8.0,100,0.0,0.08,0.08,0.059014417529106133,0.4308265096132473,0.0,0.0,1.879328116774559,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800001,star_exec,-12.509277357170356,9.0,100,0.0,0.09,0.09,0.05552471458911895,1.3977748819161206,1.0,0.0,2.4660396203398705,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800002,raw,-13.09071140462533,7.0,100,0.0,0.07,0.07,0.0053874033689498835,0.42076446745495133,0.0,0.0,2.171889953315258,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800002,star_exec,-13.544015697725122,9.0,100,0.0,0.09,0.09,-0.017033386677503592,1.8794192153727636,1.0,0.0,3.5144903138279915,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800003,raw,-16.0025898411125,7.0,100,0.0,0.07,0.07,0.016849756538867944,1.3802050477825105,0.0,0.0,1.920752339065075,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800003,star_exec,-15.835758386552332,7.0,100,0.0,0.07,0.07,-0.007897909432649619,2.286571159493178,1.0,0.0,2.443087548017502,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800004,raw,-12.175663127452133,4.0,100,0.0,0.04,0.04,0.05963524460792541,0.4546101261486939,0.0,0.0,1.8888133764266968,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800004,star_exec,-14.141496874168517,7.0,100,0.0,0.07,0.07,-0.01356848672032357,1.9708413522457704,1.0,0.0,2.453577034175396,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800005,raw,-13.737609519287947,3.0,100,0.0,0.03,0.03,0.05391038239002227,0.42219313599739294,0.0,0.0,1.8809111043810844,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800005,star_exec,-14.850272494740784,5.0,100,0.0,0.05,0.05,0.03203976929187774,3.121873141732067,1.0,0.0,2.458234578371048,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800006,raw,-15.044207227558633,4.0,100,0.0,0.04,0.04,0.06635811209678649,0.448744406112354,0.0,0.0,1.8865591660141945,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800006,star_exec,-17.130526275588196,3.0,100,0.0,0.03,0.03,0.0706807005405426,2.3058263892307878,1.0,0.0,2.4586668238043785,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800007,raw,-16.035348218103756,8.0,100,0.0,0.08,0.08,0.02412016719579696,0.6567866658733692,0.0,0.0,2.0094408839941025,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800007,star_exec,-15.937897052988408,5.0,100,0.0,0.05,0.05,0.06446290791034698,2.4146266896277666,1.0,0.0,2.4663205072283745,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800008,raw,-14.841722971249457,9.0,100,0.0,0.09,0.09,0.002032772004604333,0.45440223139828007,0.0,0.0,1.8920914083719254,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800008,star_exec,-14.37013299578801,1.0,100,0.0,0.01,0.01,0.06844075798988342,2.064375668996945,1.0,0.0,2.482352964580059,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800009,raw,-14.291693754712686,7.0,100,0.0,0.07,0.07,0.035562649667263024,0.4518632798319757,0.0,0.0,1.8701496720314026,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800009,star_exec,-12.755223772795873,1.0,100,0.0,0.01,0.01,0.07775653183460235,2.0587152012158185,1.0,0.0,2.445434555411339,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800010,raw,-14.284563816376032,4.0,100,0.0,0.04,0.04,0.05256869673728942,0.44112499702735875,0.0,0.0,1.87004916369915,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800010,star_exec,-14.450854795463387,10.0,100,0.0,0.1,0.1,0.010073997378349298,2.0455224295146763,1.0,0.0,2.4145152792334557,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800011,raw,-15.883801704260986,10.0,100,0.0,0.1,0.09,0.034569859802722924,0.4302920093035141,0.0,0.0,1.8939397484064102,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800011,star_exec,-16.56917640499771,10.0,100,0.0,0.1,0.1,-0.004164755046367652,1.8376558031886816,1.0,0.0,2.4159080162644386,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800012,raw,-15.508059324026103,6.0,100,0.0,0.06,0.06,0.01374825865030288,0.44778830520916557,0.0,0.0,1.9305890798568726,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800012,star_exec,-15.386699861437084,7.0,100,0.0,0.07,0.07,-0.00941426649689675,1.8140649005072191,1.0,0.0,2.483122870326042,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800013,raw,-18.99908964047992,4.0,100,0.0,0.04,0.04,0.02784389287233352,0.40991022388099907,0.0,0.0,1.9587348774075508,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800013,star_exec,-19.318753754124042,8.0,100,0.0,0.08,0.08,0.011639729440212243,2.0787557575386018,1.0,0.0,2.6169319078326225,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800014,raw,-17.126558001391377,8.0,100,0.0,0.08,0.08,0.02458725154399871,0.4523389714313595,0.0,0.0,2.04898864030838,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800014,star_exec,-18.769714027745657,1.0,100,0.0,0.01,0.01,0.06193875551223754,1.954142535571009,1.0,0.0,2.6072944700717926,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800015,raw,-14.942792292535305,3.0,100,0.0,0.03,0.03,0.0365617948770523,0.42699939474141857,0.0,0.0,1.9663628563284874,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800015,star_exec,-17.573963863849645,5.0,100,0.0,0.05,0.05,0.012380108535289758,2.8934603109955788,1.0,0.0,2.5888458266854286,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800016,raw,-14.906470407024024,5.0,100,0.0,0.05,0.05,0.03719155520200729,0.4178328851244757,0.0,0.0,2.0148837566375732,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800016,star_exec,-15.735565161406996,3.0,100,0.0,0.03,0.03,0.06435539603233337,2.4998807858210057,1.0,0.0,2.6009526476264,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800017,raw,-14.302797454744573,5.0,100,0.0,0.05,0.05,0.05101128697395324,0.44438545048976863,0.0,0.0,2.012488506734371,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800017,star_exec,-16.604805652163925,3.0,100,0.0,0.03,0.03,0.08746667981147765,2.5844335104338825,1.0,0.0,2.487500347197056,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800018,raw,-17.082636159982894,3.0,100,0.0,0.03,0.03,0.07776529371738433,0.45119832104829527,0.0,0.0,1.9150562211871147,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800018,star_exec,-19.456189808798957,0.0,100,0.0,0.0,0.0,0.08319471061229705,2.171549539314583,1.0,0.0,2.50818632543087,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800019,raw,-16.333746880888935,6.0,100,0.0,0.06,0.06,0.06685795664787292,0.4639664538595838,0.0,0.0,1.9625981524586678,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
800019,star_exec,-17.962380648106336,8.0,100,0.0,0.08,0.08,0.02138204157352447,2.6171706807799637,1.0,0.0,2.5197283551096916,12,panda_final_star_cfg2_star_v2_s12,16,0.02,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/final/SafetyPandaReachObstacle-v0/star_v2/panda_final_star_cfg2_star_v2_s12/checkpoint/final.torch
