run_name,task,method,seed,checkpoint_path,checkpoint_name,states,mean_action_risk_mean,shadow_q_max_mean,rho_shadow_mean,audit_gap_mean,audit_gap_positive_rate,shadow_action_spread_mean,kl_current_reference_mean,mean_action_risk_p01,mean_action_risk_p05,mean_action_risk_p10,mean_action_risk_p25,mean_action_risk_p50,mean_action_risk_p75,mean_action_risk_p90,mean_action_risk_p95,mean_action_risk_p99,shadow_q_max_p01,shadow_q_max_p05,shadow_q_max_p10,shadow_q_max_p25,shadow_q_max_p50,shadow_q_max_p75,shadow_q_max_p90,shadow_q_max_p95,shadow_q_max_p99,rho_shadow_p01,rho_shadow_p05,rho_shadow_p10,rho_shadow_p25,rho_shadow_p50,rho_shadow_p75,rho_shadow_p90,rho_shadow_p95,rho_shadow_p99,audit_gap_p01,audit_gap_p05,audit_gap_p10,audit_gap_p25,audit_gap_p50,audit_gap_p75,audit_gap_p90,audit_gap_p95,audit_gap_p99
risk_correction_cg095_thr0p45_cg1_s10,SafetyCarGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyCarGoal1-v0/star_actor/risk_correction_cg095_thr0p45_cg1_s10/checkpoint/final.torch,final,1000,0.2630351849794388,0.27091345240920783,0.2636152501255274,0.00787826742976904,1.0,0.15148652248457073,-6.642967462539673e-06,0.08906590789556504,0.09750664345920086,0.10427679196000099,0.1341613084077835,0.1902184709906578,0.3010237291455269,0.5141768574714661,0.8087201923131936,0.98263010263443,0.0893117442727089,0.09878917038440704,0.10563518553972244,0.13816794008016586,0.19421027600765228,0.31154709309339523,0.5488011360168458,0.8363035589456554,0.9855914556980133,0.08902670629322529,0.09759586229920388,0.1041666366159916,0.13438237830996513,0.19040057063102722,0.30073320120573044,0.5140680193901062,0.8060523718595495,0.9818568474054337,0.00013160698115825654,0.0003646925091743469,0.0006323792040348053,0.0013042464852333069,0.0033407658338546753,0.00815226137638092,0.017062011361122134,0.027718843519687605,0.07487544804811473
risk_correction_cg095_thr0p50_cg1_s10,SafetyCarGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyCarGoal1-v0/star_actor/risk_correction_cg095_thr0p50_cg1_s10/checkpoint/final.torch,final,1000,0.3185594879612327,0.32734870587289333,0.3189753935113549,0.00878921791166067,0.999,0.141578310421668,-7.614374160766602e-06,0.10671048298478127,0.12574329674243928,0.1437569186091423,0.1805192530155182,0.25210168957710266,0.40205568075180054,0.5746028304100037,0.7055304139852522,0.9586496496200562,0.10703125409781933,0.12834443971514703,0.14538641571998598,0.18434574455022812,0.25914619863033295,0.41213154047727585,0.5897671103477479,0.7409723073244092,0.9683776116371154,0.10662779606878757,0.12559276670217515,0.1438254311680794,0.18075287342071533,0.2520539462566376,0.4009186774492264,0.5761564075946808,0.7090408176183687,0.948974738717079,0.00013729892671108246,0.0005270723253488542,0.0007505431771278382,0.0016085226088762283,0.004458300769329071,0.010507777333259583,0.02008589506149292,0.03100033700466153,0.0667051988840103
risk_correction_cg097_thr0p55_cg1_s10,SafetyCarGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyCarGoal1-v0/star_actor/risk_correction_cg097_thr0p55_cg1_s10/checkpoint/final.torch,final,1000,0.47931966653466224,0.4878257998675108,0.4797229695469141,0.008506133332848548,1.0,0.1484258570484817,-6.563663482666016e-06,0.2463579335808754,0.28615090548992156,0.30888515114784243,0.3504398912191391,0.4286489188671112,0.5378123819828033,0.798410725593567,0.8849018186330794,0.9755483609437943,0.24730159372091293,0.2900429293513298,0.311365070939064,0.3573877215385437,0.43443921208381653,0.5552701354026794,0.8073160827159882,0.8928375035524366,0.9779163765907287,0.24646187096834182,0.28772404342889785,0.30875052511692047,0.3512430116534233,0.42859652638435364,0.5374286621809006,0.7993775248527527,0.8847339093685148,0.9749519729614258,0.00016239762306213378,0.0008259356021881105,0.001409900188446045,0.0025941580533981323,0.005462512373924255,0.010478489100933075,0.01918016970157623,0.02579136490821836,0.0488405856490135
risk_correction_cg097_thr0p60_cg1_s10,SafetyCarGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyCarGoal1-v0/star_actor/risk_correction_cg097_thr0p60_cg1_s10/checkpoint/final.torch,final,1000,0.47205647103488446,0.4802122713178396,0.47228146488964556,0.00815580028295517,0.999,0.12776227087154984,-7.218152284622192e-06,0.2416132467985153,0.2823245361447334,0.31613598465919496,0.3707939386367798,0.44530588388442993,0.5491647869348526,0.690011727809906,0.7476068377494812,0.8510692232847213,0.24371838420629502,0.28301446586847306,0.32091470062732697,0.37722843885421753,0.45225879549980164,0.5596315711736679,0.7006111741065979,0.7573844760656356,0.8561603033542633,0.24161768913269044,0.2812097892165184,0.3165006250143051,0.37087277323007584,0.4460025131702423,0.5494271814823151,0.6895671844482423,0.7457822024822234,0.849301112294197,0.000386924147605896,0.0007914677262306213,0.0012980461120605468,0.0027844086289405823,0.005704179406166077,0.010768212378025055,0.017799800634384157,0.023775950074195862,0.036874395012855526
risk_correction_cg095_thr0p45_pg1_s10,SafetyPointGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyPointGoal1-v0/star_actor/risk_correction_cg095_thr0p45_pg1_s10/checkpoint/final.torch,final,1000,0.3032556424215436,0.3240958735495806,0.3071389197856188,0.020840231128036978,0.999,0.2721775580155663,-2.341628074645996e-06,0.0986610808968544,0.11828126050531865,0.12817840576171874,0.1559794843196869,0.23033442348241806,0.36704179644584656,0.6233363926410675,0.8072231858968733,0.9775743627548217,0.10181037954986095,0.12033795975148678,0.1323138251900673,0.16289708018302917,0.25116880238056183,0.39539383351802826,0.6672162294387818,0.8634175360202789,0.9973297894001006,0.09875539787113667,0.11786523647606373,0.12797127515077591,0.15650158748030663,0.23169906437397003,0.3716193214058876,0.6371510148048402,0.8065080851316448,0.9794962990283965,8.164063096046448e-05,0.00044641271233558655,0.0010969251394271852,0.0031926222145557404,0.008195437490940094,0.023296460509300232,0.05149880051612855,0.07907202094793317,0.16886395066976523
risk_correction_cg095_thr0p50_pg1_s10,SafetyPointGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyPointGoal1-v0/star_actor/risk_correction_cg095_thr0p50_pg1_s10/checkpoint/final.torch,final,1000,0.3412667438611388,0.36453021988272666,0.34518612605333326,0.023263476021587848,0.998,0.2915085294432938,-2.1628141403198243e-06,0.10590442270040512,0.14912907034158707,0.16987833380699158,0.2103113755583763,0.2795194089412689,0.44901474565267563,0.5826746165752411,0.713806468248367,0.9284822648763656,0.1064806043356657,0.15572859346866608,0.17727869749069214,0.22505588829517365,0.2998090535402298,0.4835958778858185,0.6316733360290527,0.7637927651405333,0.9464756256341934,0.1058263523131609,0.14936743229627608,0.1710870862007141,0.21222250536084175,0.2825816571712494,0.45603663474321365,0.594800877571106,0.7354214102029799,0.9271569335460663,0.0003242553770542145,0.0009440630674362183,0.0020521506667137146,0.005028240382671356,0.013021275401115417,0.027832113206386566,0.05230408012866975,0.08176471292972563,0.1629914179444313
risk_correction_cg097_thr0p55_pg1_s10,SafetyPointGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyPointGoal1-v0/star_actor/risk_correction_cg097_thr0p55_pg1_s10/checkpoint/final.torch,final,1000,0.42169976216554644,0.43983386071026326,0.42400401064753535,0.018134098544716835,1.0,0.226510889146477,-2.46700644493103e-06,0.1787462842464447,0.23891369327902795,0.258538031578064,0.3004198372364044,0.3750802278518677,0.5192369818687439,0.6449512302875519,0.7589812517166137,0.8758991158008574,0.1846104383468628,0.24748411700129508,0.2699416607618332,0.3120896741747856,0.3866996169090271,0.5435954332351685,0.6812527775764465,0.7907444655895232,0.9031917279958724,0.17985909983515738,0.24026351496577264,0.2601417779922485,0.3008960336446762,0.3762981444597244,0.5202716290950775,0.6515335857868195,0.7596082031726836,0.8798304575681686,0.00017887309193611144,0.0007224813103675843,0.0014484822750091553,0.004328712821006775,0.01108512282371521,0.022183597087860107,0.04226404428482057,0.059731699526309905,0.10652493953704834
risk_correction_cg097_thr0p60_pg1_s10,SafetyPointGoal1-v0,star_actor,10,results/star_risk_scale_correction_faf90bc/SafetyPointGoal1-v0/star_actor/risk_correction_cg097_thr0p60_pg1_s10/checkpoint/final.torch,final,1000,0.5268817099183798,0.5480245288461447,0.5296718606501818,0.021142818927764893,0.997,0.2635216350425035,-2.4206340312957763e-06,0.2429761627316475,0.2786402732133865,0.30673866271972655,0.40418127179145813,0.52090984582901,0.6229778826236725,0.7598822295665741,0.8491565227508542,0.9717697882652282,0.24696333482861518,0.2845790833234787,0.31252663731575014,0.4265616461634636,0.5441968739032745,0.6524603366851807,0.7964282393455506,0.8769682943820952,0.984732523560524,0.24010448440909385,0.2794173836708069,0.307269087433815,0.40817534923553467,0.523006409406662,0.6272667497396469,0.7685215950012207,0.8540898650884627,0.9710344505310058,0.0001253342628479004,0.0006430640816688538,0.0016595423221588137,0.0043160319328308105,0.013291031122207642,0.02997691184282303,0.04980466365814209,0.06698045581579205,0.10598527550697324
